dex	species	form	gender	palette	atlas	runtime_strip	scale_class	height_dm	file_sha256	rgba_sha256	runtime_content_width	runtime_content_height	source_document_sha256	source_manifest_sha256	motion_profile
288	Vigoroth	00	none	normal	assets/pokemon-walksheets-549/dex-288__species-vigoroth__form-00__gender-none__palette-normal__walk-3x4.png	assets/pokemon-runtime-549/dex-288__species-vigoroth__form-00__gender-none__palette-normal__walk-3x4.png	pokemon_medium		0b7a564e591508cbc18da8e26ef6b06d882d326bafeb3297dc91acad693a4288	164b0532e9540dc779b5de3eabed0fc633968beb386556725a385252f5205fa3	15	16	3fbbbb7569fd2e4026bd358b0450e03ac30b11bf2cb586fa5463b7c4341ad4e3	25be382bec0caa1f1db4a0422dac8c05e2c72f1aa87c05e78b376e8722b24e40	terrestrial-biped-light-v1
288	Vigoroth	00	none	shiny	assets/pokemon-walksheets-549/dex-288__species-vigoroth__form-00__gender-none__palette-shiny__walk-3x4.png	assets/pokemon-runtime-549/dex-288__species-vigoroth__form-00__gender-none__palette-shiny__walk-3x4.png	pokemon_medium		0b6ae614bf56ffba48977a3cea9e623be6142bbc800d41358934f81b3c23a7f7	7cea0a66368e7a6718edf505ced56125bd84b5c1bedf85487b7b55e572e52fb2	15	16	b7bb4242250719b4856694faa2efb8eca3075185d45a3321ffecd0fc77c45215	25be382bec0caa1f1db4a0422dac8c05e2c72f1aa87c05e78b376e8722b24e40	terrestrial-biped-light-v1
289	Slaking	00	none	normal	assets/pokemon-walksheets-549/dex-289__species-slaking__form-00__gender-none__palette-normal__walk-3x4.png	assets/pokemon-runtime-549/dex-289__species-slaking__form-00__gender-none__palette-normal__walk-3x4.png	pokemon_medium		d9f71c7243d534e540cdbfdf378785afc746e140e9041dfc46632835864e3fe4	a7eac0ca0f5e9a79b555e5bf6ab52141afb9980d063b1359252cc201c347b034	15	15	2f83d28a78867d79e5c8b7612cdc47ed98d70fce0acc123424c4548c5705dc1b	25be382bec0caa1f1db4a0422dac8c05e2c72f1aa87c05e78b376e8722b24e40	terrestrial-biped-heavy-v1
289	Slaking	00	none	shiny	assets/pokemon-walksheets-549/dex-289__species-slaking__form-00__gender-none__palette-shiny__walk-3x4.png	assets/pokemon-runtime-549/dex-289__species-slaking__form-00__gender-none__palette-shiny__walk-3x4.png	pokemon_medium		9218f728373d43db3242625a162697bdd8fddb702352901f99ec06b4aec71c9f	dafdbcd49d17c7ff175df9b288c523e2367aca81409229367383e0dd2d2258e7	15	15	763212146c42bd83c6f59592332b5a6dea10b2fe31a0e153525a0beec6f348d2	25be382bec0caa1f1db4a0422dac8c05e2c72f1aa87c05e78b376e8722b24e40	terrestrial-biped-heavy-v1
290	Nincada	00	none	normal	assets/pokemon-walksheets-549/dex-290__species-nincada__form-00__gender-none__palette-normal__walk-3x4.png	assets/pokemon-runtime-549/dex-290__species-nincada__form-00__gender-none__palette-normal__walk-3x4.png	pokemon_medium		f669d2220e6bde553a56fffd332c86dad529d14521d352f74b9fa5185944badf	1f424329f2c647e97280cac673d21e2fef7cfa136d0f1941217f06a52bdc25d1	15	10	1967c88699bef7f020bad34680575972ad30b4e45443fa0a4a7601d3cf67fb67	25be382bec0caa1f1db4a0422dac8c05e2c72f1aa87c05e78b376e8722b24e40	terrestrial-multiped-crawl-v1
290	Nincada	00	none	shiny	assets/pokemon-walksheets-549/dex-290__species-nincada__form-00__gender-none__palette-shiny__walk-3x4.png	assets/pokemon-runtime-549/dex-290__species-nincada__form-00__gender-none__palette-shiny__walk-3x4.png	pokemon_medium		273834faf501689e045af1c50b1f62fe65c4ec787cc6677ff196582d7bf7235b	da4bea4e772ea4e46792fa6ac8538986aa64dfe9474473d43e55ca3a09f4604f	15	10	8ad164af4e8a15faaa485c82054266164cdd49d71781bed910030cb90333c06e	25be382bec0caa1f1db4a0422dac8c05e2c72f1aa87c05e78b376e8722b24e40	terrestrial-multiped-crawl-v1
291	Ninjask	00	none	normal	assets/pokemon-walksheets-549/dex-291__species-ninjask__form-00__gender-none__palette-normal__walk-3x4.png	assets/pokemon-runtime-549/dex-291__species-ninjask__form-00__gender-none__palette-normal__walk-3x4.png	pokemon_medium		d4304096657b0b19cc7793864431b8624b0a34d364860e4ec820416d86318527	c5aa8ba21dad5f38288ad1eb213d1877cf626971caea38551c38bab049bc6f6e	15	16	c0f8ccddb36642aaf2c44668f98e3ab6f1f1704f2402c0b2e52c433f6f2c2b81	25be382bec0caa1f1db4a0422dac8c05e2c72f1aa87c05e78b376e8722b24e40	airborne-wing-flap-v1
291	Ninjask	00	none	shiny	assets/pokemon-walksheets-549/dex-291__species-ninjask__form-00__gender-none__palette-shiny__walk-3x4.png	assets/pokemon-runtime-549/dex-291__species-ninjask__form-00__gender-none__palette-shiny__walk-3x4.png	pokemon_medium		59be80301a23a4883e758062d6e85cb4c8e8f6a9bf0d406acb100ce774a10e14	e4338a6b1f5c08baf1d3895ed11c4aaec038ad4dc81edd97bbf2e6ff81174cc9	15	16	66e0f3342ecdd26b0f6ebdd08f049b820a4096331b5e535fd0d9cee30f02cb87	25be382bec0caa1f1db4a0422dac8c05e2c72f1aa87c05e78b376e8722b24e40	airborne-wing-flap-v1
292	Shedinja	00	none	normal	assets/pokemon-walksheets-549/dex-292__species-shedinja__form-00__gender-none__palette-normal__walk-3x4.png	assets/pokemon-runtime-549/dex-292__species-shedinja__form-00__gender-none__palette-normal__walk-3x4.png	pokemon_medium		ae06f8ad6677afe7f5a46cbdb5c235df410618caf29e8daf334a430ea92dc46c	6e1f352977a743f21eede30ee3ed1416901ec8f0508c9ff8757c406d4433a572	15	16	1fa39f95f501941a0f9e61f710ce4bef7ce78eb300f0d353ab9474e5d1f906a2	25be382bec0caa1f1db4a0422dac8c05e2c72f1aa87c05e78b376e8722b24e40	airborne-hover-bob-v1
292	Shedinja	00	none	shiny	assets/pokemon-walksheets-549/dex-292__species-shedinja__form-00__gender-none__palette-shiny__walk-3x4.png	assets/pokemon-runtime-549/dex-292__species-shedinja__form-00__gender-none__palette-shiny__walk-3x4.png	pokemon_medium		104a62446003f180b6b8fcbc7e73554b36db5d38551dab251a80e0768326452c	a98459a03853a60d4651070c7c02443362ed9dee4df9691a330e894a0dde6bdb	15	16	be6d90cfb9d18c8c42556ac39149dab7b6316bdd1c63f7ca99e95a9ea0716bd7	25be382bec0caa1f1db4a0422dac8c05e2c72f1aa87c05e78b376e8722b24e40	airborne-hover-bob-v1
293	Whismur	00	none	normal	assets/pokemon-walksheets-549/dex-293__species-whismur__form-00__gender-none__palette-normal__walk-3x4.png	assets/pokemon-runtime-549/dex-293__species-whismur__form-00__gender-none__palette-normal__walk-3x4.png	pokemon_medium		b82b927dd5bd5eaa492abd801e9b21c9114c7687abbe81f30cc4b18ea9f0d6ea	5e94e0dcf39300e6f36fbc52b8596715db07466cf76ce832dcee00c890c6ddc5	15	16	35ed79beb094a475ef19e1406483c5ee5119fe2203d8b751520756b1c3fd4462	25be382bec0caa1f1db4a0422dac8c05e2c72f1aa87c05e78b376e8722b24e40	terrestrial-biped-light-v1
293	Whismur	00	none	shiny	assets/pokemon-walksheets-549/dex-293__species-whismur__form-00__gender-none__palette-shiny__walk-3x4.png	assets/pokemon-runtime-549/dex-293__species-whismur__form-00__gender-none__palette-shiny__walk-3x4.png	pokemon_medium		d5fa7a602366186b6e3c1db142f2686cd9bb23b5e861c4ad413b4fc6218d3b02	c13e38878d9dde857f494d56e501dd2e95a5d2f96f49498b59f709977ed55ddc	15	16	10fa88743b55cc101572253e000e1581d372b8dfb223e52297d9ac47ef4aa30d	25be382bec0caa1f1db4a0422dac8c05e2c72f1aa87c05e78b376e8722b24e40	terrestrial-biped-light-v1
294	Loudred	00	none	normal	assets/pokemon-walksheets-549/dex-294__species-loudred__form-00__gender-none__palette-normal__walk-3x4.png	assets/pokemon-runtime-549/dex-294__species-loudred__form-00__gender-none__palette-normal__walk-3x4.png	pokemon_medium		e3cf1d508720c9f377684fc6f33266e93790b99c05147be54cecabdfdf9e91ae	0d7a5fcdc66d9887dc362a2710d669845bbd6bdd8b82bc5bfee0306c70d8a754	15	16	bdf9ad35d7849239ef4a8d48cdd8b39c3e9f5c3d78b559b92661191cbbb1935c	25be382bec0caa1f1db4a0422dac8c05e2c72f1aa87c05e78b376e8722b24e40	terrestrial-biped-heavy-v1
294	Loudred	00	none	shiny	assets/pokemon-walksheets-549/dex-294__species-loudred__form-00__gender-none__palette-shiny__walk-3x4.png	assets/pokemon-runtime-549/dex-294__species-loudred__form-00__gender-none__palette-shiny__walk-3x4.png	pokemon_medium		0b00787cb5e0fc0414c09766319df9ed86decbe78dbacac0087c39774751547b	69708e71858a92c7908030bf43af01f19e9d787712086cc844d8e3c9ab95721d	15	16	af1dabe21588fc715235602c341164c146ee6e81db087f4cf94a6abe61c76ac0	25be382bec0caa1f1db4a0422dac8c05e2c72f1aa87c05e78b376e8722b24e40	terrestrial-biped-heavy-v1
295	Exploud	00	none	normal	assets/pokemon-walksheets-549/dex-295__species-exploud__form-00__gender-none__palette-normal__walk-3x4.png	assets/pokemon-runtime-549/dex-295__species-exploud__form-00__gender-none__palette-normal__walk-3x4.png	pokemon_medium		1031e328c110f640692e387cdd4d2cc3fb08c1fdd749f5f21e494926861a4716	1761ba025e372f808776a6846b0e67559618985067eaecc3ae1c2bd00a6720fa	15	13	6aebacee59f3ee795216cfbd0cb71f6cfdace157945698ab897249e0f12472ac	25be382bec0caa1f1db4a0422dac8c05e2c72f1aa87c05e78b376e8722b24e40	terrestrial-biped-heavy-v1
295	Exploud	00	none	shiny	assets/pokemon-walksheets-549/dex-295__species-exploud__form-00__gender-none__palette-shiny__walk-3x4.png	assets/pokemon-runtime-549/dex-295__species-exploud__form-00__gender-none__palette-shiny__walk-3x4.png	pokemon_medium		905107e557d11feb985fdbf546cb46f0abd011d47df96d168837b2d2e110e04c	f20f4948206d4e7677b6277d2adff3e6b3f99b852fe8ca77583c46f90b26da3c	15	13	9c5bda1081653421eb1d657ef627aef558dd44ba7e24c0e558f709859258f083	25be382bec0caa1f1db4a0422dac8c05e2c72f1aa87c05e78b376e8722b24e40	terrestrial-biped-heavy-v1
296	Makuhita	00	none	normal	assets/pokemon-walksheets-549/dex-296__species-makuhita__form-00__gender-none__palette-normal__walk-3x4.png	assets/pokemon-runtime-549/dex-296__species-makuhita__form-00__gender-none__palette-normal__walk-3x4.png	pokemon_medium		b1bcbd8a7a69c6b9e7610cda2d1e4481b2168ebbb324d6f0785f1b28daf92af1	cad17b35df65634c3a7e8783e2d3f97a227ea4623be1276610156827972653e1	15	16	c6e0f267b724e06e714a46483685cc8be6674932a8ba78892ce1352038b5880a	25be382bec0caa1f1db4a0422dac8c05e2c72f1aa87c05e78b376e8722b24e40	terrestrial-biped-heavy-v1
296	Makuhita	00	none	shiny	assets/pokemon-walksheets-549/dex-296__species-makuhita__form-00__gender-none__palette-shiny__walk-3x4.png	assets/pokemon-runtime-549/dex-296__species-makuhita__form-00__gender-none__palette-shiny__walk-3x4.png	pokemon_medium		9badd0deee530e9e3bd8abfca29030c2f2f6c410e0babfe46ab3c879c5747637	4ae85bbe324bb780fcc64113f11372316601e86a87f12f522467275f9e3f5e09	15	16	9a4ba5415e269961bb4cf1feee87ec4a8e110e8b0c66098674f4aa77c5310b32	25be382bec0caa1f1db4a0422dac8c05e2c72f1aa87c05e78b376e8722b24e40	terrestrial-biped-heavy-v1
297	Hariyama	00	none	normal	assets/pokemon-walksheets-549/dex-297__species-hariyama__form-00__gender-none__palette-normal__walk-3x4.png	assets/pokemon-runtime-549/dex-297__species-hariyama__form-00__gender-none__palette-normal__walk-3x4.png	pokemon_medium		a542b14fe9e91419b4a3f0f78d1336df4c66d270ccf761d6262ad6f71b1f07a4	4de26695b6a8439a6e21c513440d2cc25ef17062cc2392b6011a06af84505db5	15	16	99626ba02e0cc97239da8cbf853d1f5e7ea854ce2ee718280d9de9f4da648d3c	25be382bec0caa1f1db4a0422dac8c05e2c72f1aa87c05e78b376e8722b24e40	terrestrial-biped-heavy-v1
297	Hariyama	00	none	shiny	assets/pokemon-walksheets-549/dex-297__species-hariyama__form-00__gender-none__palette-shiny__walk-3x4.png	assets/pokemon-runtime-549/dex-297__species-hariyama__form-00__gender-none__palette-shiny__walk-3x4.png	pokemon_medium		7a32cd78648e8a7b219f6bdcd46ca1a7ef4c9b33dbec805123ba52c05963f399	03e23b5c5c7f3b064c04c9e7c23c49dcb2c8d57d649bca5c2508a79a524084e3	15	16	076b7f3feea890ba73e2b3afa98290c2d0063a587e10c5d3e1cdcf0e91911874	25be382bec0caa1f1db4a0422dac8c05e2c72f1aa87c05e78b376e8722b24e40	terrestrial-biped-heavy-v1
298	Azurill	00	none	normal	assets/pokemon-walksheets-549/dex-298__species-azurill__form-00__gender-none__palette-normal__walk-3x4.png	assets/pokemon-runtime-549/dex-298__species-azurill__form-00__gender-none__palette-normal__walk-3x4.png	pokemon_medium		faf142e0628a80db4d976bb02e4c5f21ee2016101e1ee864e59ffd7ec8e0958b	fcfe233112d92cd54eb2873ffd36288056ea1b2ef2f25e20b7825efbc77e3ec4	9	16	812058b9bf5928aac522e7594e8317f6246ea52ad1844dea33faf25d9827ea98	25be382bec0caa1f1db4a0422dac8c05e2c72f1aa87c05e78b376e8722b24e40	ground-hop-bounce-v1
298	Azurill	00	none	shiny	assets/pokemon-walksheets-549/dex-298__species-azurill__form-00__gender-none__palette-shiny__walk-3x4.png	assets/pokemon-runtime-549/dex-298__species-azurill__form-00__gender-none__palette-shiny__walk-3x4.png	pokemon_medium		fe7df938dd88f6216a436e5d43fe211a4e2f8301c568d6e73f966731ce6bd189	879d4443e05860431ee231263482dca8895249b30eba8e78922eaad878471b1b	9	16	8cd1fed8b9342f1c228e0e943e9f5fdd2cfc02c343945a854203dc93d0e05dcc	25be382bec0caa1f1db4a0422dac8c05e2c72f1aa87c05e78b376e8722b24e40	ground-hop-bounce-v1
299	Nosepass	00	none	normal	assets/pokemon-walksheets-549/dex-299__species-nosepass__form-00__gender-none__palette-normal__walk-3x4.png	assets/pokemon-runtime-549/dex-299__species-nosepass__form-00__gender-none__palette-normal__walk-3x4.png	pokemon_medium		f4d73064a0d220be9ddc1cf67fe58021ec5d5e16621c258ece2c8c7a120ced05	b136f78646389d00b2068337d1234c71d3d67cfb30ebf41ad22c3fe7d10632d8	15	15	85850320174a75bd24f09164570d37519dce8b69a762c1b2d8e01634879ff5fe	25be382bec0caa1f1db4a0422dac8c05e2c72f1aa87c05e78b376e8722b24e40	rooted-or-cocoon-sway-v1
299	Nosepass	00	none	shiny	assets/pokemon-walksheets-549/dex-299__species-nosepass__form-00__gender-none__palette-shiny__walk-3x4.png	assets/pokemon-runtime-549/dex-299__species-nosepass__form-00__gender-none__palette-shiny__walk-3x4.png	pokemon_medium		260981e3f43a51aad33d0ffb55a365ee31a8aebdb9113b3655486560a83e1ef6	1d193b4d1e25c4fefbc706f7491df04d50461275f735d68486cd666360372c5c	15	15	df8cf02c24f3496c63bbd2471c89389b7df04ebac408571810d3ca2094a1eab2	25be382bec0caa1f1db4a0422dac8c05e2c72f1aa87c05e78b376e8722b24e40	rooted-or-cocoon-sway-v1
300	Skitty	00	none	normal	assets/pokemon-walksheets-549/dex-300__species-skitty__form-00__gender-none__palette-normal__walk-3x4.png	assets/pokemon-runtime-549/dex-300__species-skitty__form-00__gender-none__palette-normal__walk-3x4.png	pokemon_medium		97ab610ff1a2193d6c182010f241917ceae5d5ffc4ee0a15a461c5bd9a022950	df1583bd7b09c6ceb8527fe62303ba7bf5588fd230613ebdea10d1900a0ebbbd	15	16	ab60d53f02b19a11e280cac3f99abb22eae30728fd49afddee752fc724f7308c	25be382bec0caa1f1db4a0422dac8c05e2c72f1aa87c05e78b376e8722b24e40	terrestrial-quadruped-light-v1
300	Skitty	00	none	shiny	assets/pokemon-walksheets-549/dex-300__species-skitty__form-00__gender-none__palette-shiny__walk-3x4.png	assets/pokemon-runtime-549/dex-300__species-skitty__form-00__gender-none__palette-shiny__walk-3x4.png	pokemon_medium		847e8e2d84176726f4d7cf20a357a0976f7d134d76aec8a347ea9691930fa2dc	c23fd24bb8ae6c2e1d54eced0aaa9f4532c971c8d21afbe8bd0d220712d1a591	15	16	3bea52153edd58e9ffe838f95cafc2a929c2429ac1199a18af07b3ac4329275b	25be382bec0caa1f1db4a0422dac8c05e2c72f1aa87c05e78b376e8722b24e40	terrestrial-quadruped-light-v1
301	Delcatty	00	none	normal	assets/pokemon-walksheets-549/dex-301__species-delcatty__form-00__gender-none__palette-normal__walk-3x4.png	assets/pokemon-runtime-549/dex-301__species-delcatty__form-00__gender-none__palette-normal__walk-3x4.png	pokemon_medium		3112a7fc95eb66f1d50aa7a62c183ad5080c27318c9fb4488295662eec41e7d8	285734c532e01eaa8ce1e44780197b53d8b6f3af99b4ac57e0b477f2014686c0	15	16	7b1145bb308c98d305c32231964cb289906fb28b1f8ba7874e8d93dd531c6013	25be382bec0caa1f1db4a0422dac8c05e2c72f1aa87c05e78b376e8722b24e40	terrestrial-quadruped-light-v1
301	Delcatty	00	none	shiny	assets/pokemon-walksheets-549/dex-301__species-delcatty__form-00__gender-none__palette-shiny__walk-3x4.png	assets/pokemon-runtime-549/dex-301__species-delcatty__form-00__gender-none__palette-shiny__walk-3x4.png	pokemon_medium		6deea1515fea8ede239b3d5779df846ac4731837ab969110f8d0c2a06bc84e5d	1d3b61bc79f59db87f545c7f2bb52476730cf6db72735871d32e6a6489558010	15	16	74394f8ebd2e06b0939fcf05169c44743cc5417b6e109bdfa9672bccdab7906c	25be382bec0caa1f1db4a0422dac8c05e2c72f1aa87c05e78b376e8722b24e40	terrestrial-quadruped-light-v1
302	Sableye	00	none	normal	assets/pokemon-walksheets-549/dex-302__species-sableye__form-00__gender-none__palette-normal__walk-3x4.png	assets/pokemon-runtime-549/dex-302__species-sableye__form-00__gender-none__palette-normal__walk-3x4.png	pokemon_medium		09307fe66133e84ddd12a42ee392f416bf0c847c5a1d5a6e81c85bad31d4e09d	161003fc1f0187065a588cb417f90ce7d18d02552ab9e1023a2b9c444f142433	12	16	53c2c717471fe0c2b63ef3f98c1d910f8b4d6c8d144a0d4c9bfdafd24301fe37	25be382bec0caa1f1db4a0422dac8c05e2c72f1aa87c05e78b376e8722b24e40	terrestrial-biped-light-v1
302	Sableye	00	none	shiny	assets/pokemon-walksheets-549/dex-302__species-sableye__form-00__gender-none__palette-shiny__walk-3x4.png	assets/pokemon-runtime-549/dex-302__species-sableye__form-00__gender-none__palette-shiny__walk-3x4.png	pokemon_medium		0c95ce3a27667607f1f3f6d9fe9a1a84569f064416a8a60176d37b2ffb1c61d3	1ad007f5de71d0bfbe32753323e5b7d4fc6eb09b1a90fa0ee9e2e12258dba8ae	12	16	12d6bd0ca81d1b69238634542b0fd98d4e1d665ea3e4e97907678965eb4b68f6	25be382bec0caa1f1db4a0422dac8c05e2c72f1aa87c05e78b376e8722b24e40	terrestrial-biped-light-v1
303	Mawile	00	none	normal	assets/pokemon-walksheets-549/dex-303__species-mawile__form-00__gender-none__palette-normal__walk-3x4.png	assets/pokemon-runtime-549/dex-303__species-mawile__form-00__gender-none__palette-normal__walk-3x4.png	pokemon_medium		3c1f7fc7ad795f1e9bc506c3e4cef932cab7be27ef090ac79a5c42173154e7da	790fcd146d307b3505b1776463d9499e5ef1f8784413792309516d4149a546fd	15	12	076ac042ee9afbe56126321cd08c8ab6d06e63090ba28265c63f23bad5a33645	25be382bec0caa1f1db4a0422dac8c05e2c72f1aa87c05e78b376e8722b24e40	terrestrial-biped-light-v1
303	Mawile	00	none	shiny	assets/pokemon-walksheets-549/dex-303__species-mawile__form-00__gender-none__palette-shiny__walk-3x4.png	assets/pokemon-runtime-549/dex-303__species-mawile__form-00__gender-none__palette-shiny__walk-3x4.png	pokemon_medium		7047346c503d17e19e302788684f497ef53b569fe2a6d138cbf681ce372359d7	a42f94824b418d16baa13c70bb0bff61467c05015426ee1899b1b1ce48e417a2	15	12	4f65bd8ab8e6fc86c00c0ddacddb681db4d68def537a015188cfad63b8fce6ee	25be382bec0caa1f1db4a0422dac8c05e2c72f1aa87c05e78b376e8722b24e40	terrestrial-biped-light-v1
304	Aron	00	none	normal	assets/pokemon-walksheets-549/dex-304__species-aron__form-00__gender-none__palette-normal__walk-3x4.png	assets/pokemon-runtime-549/dex-304__species-aron__form-00__gender-none__palette-normal__walk-3x4.png	pokemon_medium		b6f0296774c858132881be5f9992ce716669580e280e4c46851e1075df5b760f	1d71dde00b5b808f00ebdcd426f7207e8745ec628a9d38f126e9c81fef1fc4ca	15	16	893364d641aecdb64226ccf93564b19d00c113a5b683eed040e02dbaed640f85	25be382bec0caa1f1db4a0422dac8c05e2c72f1aa87c05e78b376e8722b24e40	terrestrial-quadruped-light-v1
304	Aron	00	none	shiny	assets/pokemon-walksheets-549/dex-304__species-aron__form-00__gender-none__palette-shiny__walk-3x4.png	assets/pokemon-runtime-549/dex-304__species-aron__form-00__gender-none__palette-shiny__walk-3x4.png	pokemon_medium		a3fd81649b608adc59257f2e6a38b5b1cb9de4fc302f18a9d6dfd8e8e53a5e9f	4234241c80e709f305d309e723c9a5bd8c18e9b9648012cca67656b56527768e	15	16	69838cc77610b14f46a45d7da4b2eef103128f01038e3672bcb0cee9b80103d5	25be382bec0caa1f1db4a0422dac8c05e2c72f1aa87c05e78b376e8722b24e40	terrestrial-quadruped-light-v1
305	Lairon	00	none	normal	assets/pokemon-walksheets-549/dex-305__species-lairon__form-00__gender-none__palette-normal__walk-3x4.png	assets/pokemon-runtime-549/dex-305__species-lairon__form-00__gender-none__palette-normal__walk-3x4.png	pokemon_medium		7abb9baaef0c8a6674842dbd2762882d61b10b5a93856d23a95cfdf6d1f79771	0a1f1bd3eeec545f538575645feed5f161da95f81745378004872e07dcac4bee	15	12	9666f227c222189e1d7c5538baf88590b615ff79bc3d495251acb909f8fc1644	25be382bec0caa1f1db4a0422dac8c05e2c72f1aa87c05e78b376e8722b24e40	terrestrial-quadruped-light-v1
305	Lairon	00	none	shiny	assets/pokemon-walksheets-549/dex-305__species-lairon__form-00__gender-none__palette-shiny__walk-3x4.png	assets/pokemon-runtime-549/dex-305__species-lairon__form-00__gender-none__palette-shiny__walk-3x4.png	pokemon_medium		c3986474ddf6433417a10e5d0c9a2c06e8f6e57f153f3c6e3f7ca599ee0b2ace	6c7da4221c65d1bd40ce6cc54a4b1bdb4550bfcd795bda555f322edddfb8d8ef	15	12	287e4f98f2bfe81ed4ad2e9b2245616ce19d555b3cbc27f2f470f19807feeb08	25be382bec0caa1f1db4a0422dac8c05e2c72f1aa87c05e78b376e8722b24e40	terrestrial-quadruped-light-v1
306	Aggron	00	none	normal	assets/pokemon-walksheets-549/dex-306__species-aggron__form-00__gender-none__palette-normal__walk-3x4.png	assets/pokemon-runtime-549/dex-306__species-aggron__form-00__gender-none__palette-normal__walk-3x4.png	pokemon_medium		01b3c376e31da7e4b74fe9ed408657d90b6c872c5d10f72b79af8d6eb2ede8e6	b9548cae23636fd3f84b11c2cc1a9cf8dda632b157d3744092b977fff0a44f90	15	16	e8e80770c06691acbfe122e42c4c79cf3232fec15de1d554fc9a09a9a29a72a4	25be382bec0caa1f1db4a0422dac8c05e2c72f1aa87c05e78b376e8722b24e40	terrestrial-biped-heavy-v1
306	Aggron	00	none	shiny	assets/pokemon-walksheets-549/dex-306__species-aggron__form-00__gender-none__palette-shiny__walk-3x4.png	assets/pokemon-runtime-549/dex-306__species-aggron__form-00__gender-none__palette-shiny__walk-3x4.png	pokemon_medium		a754313c70daf6c09257ba95eb670101b11d02bfa4c4c72fa26f96c2e53c2ba1	d2bb5c5b4a9e3a9ed4c2bc8323fb526b8ef8b837f2df7e48a2249d7148bb56b5	15	16	e7fb8d4b0632444bd99f911b36eef55e95ce33990dc332886d0152e95a5c0fc6	25be382bec0caa1f1db4a0422dac8c05e2c72f1aa87c05e78b376e8722b24e40	terrestrial-biped-heavy-v1
307	Meditite	00	none	normal	assets/pokemon-walksheets-549/dex-307__species-meditite__form-00__gender-none__palette-normal__walk-3x4.png	assets/pokemon-runtime-549/dex-307__species-meditite__form-00__gender-none__palette-normal__walk-3x4.png	pokemon_medium		ad7e64e4dbe98a4e67bdb64822177033fee5314e30cea1f06b62ea31702618a6	7c9cca7d09f5aa79193d6598038604b015ac1cc2e6ed4cd8df0df45579298893	15	16	27cdf1e14c61a827542d4867b16962db82f1d142e095bcd1ba2f37396e2d5222	25be382bec0caa1f1db4a0422dac8c05e2c72f1aa87c05e78b376e8722b24e40	terrestrial-biped-light-v1
