dex	species	form	gender	palette	idle_atlas	walk_atlas	runtime_strip	id	columns_idle	duration_idle	columns_walk	duration_walk	cell_width	cell_height	left	top	right	bottom	anchor_x	anchor_y	reference_height	runtime_content_width	runtime_content_height	idle_sha256	walk_sha256	runtime_sha256	source_receipt	status
163	hoothoot	base	none	normal	assets/pokemon-animation-cards/johto-qa-c971dfcdbaf0b925/dex-163__form-00__gender-none__palette-normal__idle-8x4.png	assets/pokemon-animation-cards/johto-qa-c971dfcdbaf0b925/dex-163__form-00__gender-none__palette-normal__walk-8x4.png	assets/pokemon-animation-cards/johto-qa-c971dfcdbaf0b925/dex-163__form-00__gender-none__palette-normal__runtime.png	johto-original-trs-v1:pm0163_00:00:none:normal	8	1.6000001430511475	8	0.2666667103767395	256	256	25	2	231	254	128	247.19527784149528	183	14	16	45bd7aab485f08ceb94dacd3ef2899ca5e0683e441b74b9e714a0c550876f8c4	338c6c8afeb91dfbccf34eb5ecacfb52928c2f01244f38d9bd0948772c2bb083	15807338e2f071542173d92ba69792e5c364af91766e418ca035a825b38f8416	assets/pokemon-animation-cards/johto-qa-c971dfcdbaf0b925/dex-163__form-00__gender-none__palette-normal__qa-evidence.json	verified-render
163	hoothoot	base	none	shiny	assets/pokemon-animation-cards/johto-qa-c971dfcdbaf0b925/dex-163__form-00__gender-none__palette-shiny__idle-8x4.png	assets/pokemon-animation-cards/johto-qa-c971dfcdbaf0b925/dex-163__form-00__gender-none__palette-shiny__walk-8x4.png	assets/pokemon-animation-cards/johto-qa-c971dfcdbaf0b925/dex-163__form-00__gender-none__palette-shiny__runtime.png	johto-original-trs-v1:pm0163_00:00:none:shiny	8	1.6000001430511475	8	0.2666667103767395	256	256	25	2	231	254	128	247.19527784149528	183	14	16	edffdff7099269faf71b7589dbb1c6ec41b7b9ded600583e6f61210f12f57d2f	856672b2a7367f9df7df4deafbb37388c5872e5355c58bda356c463cf22c60cf	2a6fd32ffd858e034d38984598da5588a91fba274137cd60979f6907298e8fa8	assets/pokemon-animation-cards/johto-qa-c971dfcdbaf0b925/dex-163__form-00__gender-none__palette-shiny__qa-evidence.json	verified-render
164	noctowl	base	none	normal	assets/pokemon-animation-cards/johto-qa-c971dfcdbaf0b925/dex-164__form-00__gender-none__palette-normal__idle-8x4.png	assets/pokemon-animation-cards/johto-qa-c971dfcdbaf0b925/dex-164__form-00__gender-none__palette-normal__walk-8x4.png	assets/pokemon-animation-cards/johto-qa-c971dfcdbaf0b925/dex-164__form-00__gender-none__palette-normal__runtime.png	johto-original-trs-v1:pm0164_00:00:none:normal	8	1	8	0.5	256	256	12	2	244	254	128.20285261489698	230.92455016669777	186	15	14	d09514eec7faf7747b3f11aa37fc32c90239bb24e44180824faf9ecc09458798	09cf1874467e5dd865639ce8895a937fcaee7d1a33acf1a7b91453032b85dd41	637122ef8ab77488236e68064cf7e40d2a7a1e25d35121083fbff7434f31ff6f	assets/pokemon-animation-cards/johto-qa-c971dfcdbaf0b925/dex-164__form-00__gender-none__palette-normal__qa-evidence.json	verified-render
164	noctowl	base	none	shiny	assets/pokemon-animation-cards/johto-qa-c971dfcdbaf0b925/dex-164__form-00__gender-none__palette-shiny__idle-8x4.png	assets/pokemon-animation-cards/johto-qa-c971dfcdbaf0b925/dex-164__form-00__gender-none__palette-shiny__walk-8x4.png	assets/pokemon-animation-cards/johto-qa-c971dfcdbaf0b925/dex-164__form-00__gender-none__palette-shiny__runtime.png	johto-original-trs-v1:pm0164_00:00:none:shiny	8	1	8	0.5	256	256	12	2	244	254	128.20285261489698	230.92455016669777	186	15	14	0ee4a31d056efd2a8e1bf23353aac1f1a38fef4cdac9f64303b9ce6f8a7e7f95	f8977fff64b0088ac9525870ff4b2ca1b568648e0c8fb6ac3c8110025f136913	7ecfaa9d0baed0877630b2ac96a26ffd13f718287977596c7b3c2a3760e6860f	assets/pokemon-animation-cards/johto-qa-c971dfcdbaf0b925/dex-164__form-00__gender-none__palette-shiny__qa-evidence.json	verified-render
165	ledyba	base	male	normal	assets/pokemon-animation-cards/johto-qa-c971dfcdbaf0b925/dex-165__form-00__gender-male__palette-normal__idle-8x4.png	assets/pokemon-animation-cards/johto-qa-c971dfcdbaf0b925/dex-165__form-00__gender-male__palette-normal__walk-8x4.png	assets/pokemon-animation-cards/johto-qa-c971dfcdbaf0b925/dex-165__form-00__gender-male__palette-normal__runtime.png	johto-original-trs-v1:pm0165_00:00:male:normal	8	1.3333333730697632	8	0.9000000357627869	256	256	2	13	254	243	128.18962962962962	289.2286395047937	151.0274988680811	15	13	f6c33ca3adac3980875654f924cb1e9049dccfc1fd55226f2b7a297241e0c8c5	c50585891dc68ea376a6927af181bff9c514e50c21987dfdc63ee9d7b21d8cf4	036e0c77b0c315c0b94d92aca783343602eb84ad0b942b6dd6250d846dd2e612	assets/pokemon-animation-cards/johto-qa-c971dfcdbaf0b925/dex-165__form-00__gender-male__palette-normal__qa-evidence.json	verified-render
165	ledyba	base	male	shiny	assets/pokemon-animation-cards/johto-qa-c971dfcdbaf0b925/dex-165__form-00__gender-male__palette-shiny__idle-8x4.png	assets/pokemon-animation-cards/johto-qa-c971dfcdbaf0b925/dex-165__form-00__gender-male__palette-shiny__walk-8x4.png	assets/pokemon-animation-cards/johto-qa-c971dfcdbaf0b925/dex-165__form-00__gender-male__palette-shiny__runtime.png	johto-original-trs-v1:pm0165_00:00:male:shiny	8	1.3333333730697632	8	0.9000000357627869	256	256	2	13	254	243	128.18962962962962	289.2286395047937	151.0274988680811	15	13	7a8eb9144ebb94e51765ca7cbd5966dac808bd015b4a296c32384ac567668c8f	d6293903a642bc9fa27bfb10f664fa58d160afe103da7a53b8d0f299b67a856c	93de551c38dcd0b3b3717cb33e925036cf136cb375e60641cdc2b3ddc1dd4c90	assets/pokemon-animation-cards/johto-qa-c971dfcdbaf0b925/dex-165__form-00__gender-male__palette-shiny__qa-evidence.json	verified-render
166	ledian	base	male	normal	assets/pokemon-animation-cards/johto-qa-c971dfcdbaf0b925/dex-166__form-00__gender-male__palette-normal__idle-8x4.png	assets/pokemon-animation-cards/johto-qa-c971dfcdbaf0b925/dex-166__form-00__gender-male__palette-normal__walk-8x4.png	assets/pokemon-animation-cards/johto-qa-c971dfcdbaf0b925/dex-166__form-00__gender-male__palette-normal__runtime.png	johto-original-trs-v1:pm0166_00:00:male:normal	8	1.4000000953674316	8	1	256	256	29	2	227	254	128.2015748031496	303.8028694869031	189.99110313613437	12	16	03107bf2451ca7b3446a95486f648069f92fd7cdd88aee31bf834a68bbfe5b05	bf28f3218fd70865ec25dce8272cb969de4477d3b0db5a4b1e3f024b77093824	bbcd7475348f63588ac53ef627c63dd2ba6a091569f00aaa6585aece80246360	assets/pokemon-animation-cards/johto-qa-c971dfcdbaf0b925/dex-166__form-00__gender-male__palette-normal__qa-evidence.json	verified-render
166	ledian	base	male	shiny	assets/pokemon-animation-cards/johto-qa-c971dfcdbaf0b925/dex-166__form-00__gender-male__palette-shiny__idle-8x4.png	assets/pokemon-animation-cards/johto-qa-c971dfcdbaf0b925/dex-166__form-00__gender-male__palette-shiny__walk-8x4.png	assets/pokemon-animation-cards/johto-qa-c971dfcdbaf0b925/dex-166__form-00__gender-male__palette-shiny__runtime.png	johto-original-trs-v1:pm0166_00:00:male:shiny	8	1.4000000953674316	8	1	256	256	29	2	227	254	128.2015748031496	303.8028694869031	189.99110313613437	12	16	5b9d00bc054e23904473e9f90e9a4889dbaab937a65e373c54c740b808ca9433	152754b1e187a456271e1abd1d5de274fcc760beae14bf145527aea913231529	27e43df77080bd9218e0a040e11a8b062bb3dff14d29bbdc4b60681e72be762a	assets/pokemon-animation-cards/johto-qa-c971dfcdbaf0b925/dex-166__form-00__gender-male__palette-shiny__qa-evidence.json	verified-render
167	spinarak	base	none	normal	assets/pokemon-animation-cards/johto-qa-c971dfcdbaf0b925/dex-167__form-00__gender-none__palette-normal__idle-8x4.png	assets/pokemon-animation-cards/johto-qa-c971dfcdbaf0b925/dex-167__form-00__gender-none__palette-normal__walk-8x4.png	assets/pokemon-animation-cards/johto-qa-c971dfcdbaf0b925/dex-167__form-00__gender-none__palette-normal__runtime.png	johto-original-trs-v1:pm0167_00:00:none:normal	8	1.3333333730697632	8	0.8333333730697632	384	256	5	35	379	222	192	199.14398159575006	173	15	8	1024e8c0b6b91f7e9a91d160f8995707edb3b05ecae8e21f6ff13a08e07cfe08	8be00b7ffd9d23f735231ef220cc0496a9a8470bde685c3b35c63a1e86dabf05	0c9df178512460f312fd17da85c7287f491de9930bc5361ecebe156ca42dde0e	assets/pokemon-animation-cards/johto-qa-c971dfcdbaf0b925/dex-167__form-00__gender-none__palette-normal__qa-evidence.json	verified-render
167	spinarak	base	none	shiny	assets/pokemon-animation-cards/johto-qa-c971dfcdbaf0b925/dex-167__form-00__gender-none__palette-shiny__idle-8x4.png	assets/pokemon-animation-cards/johto-qa-c971dfcdbaf0b925/dex-167__form-00__gender-none__palette-shiny__walk-8x4.png	assets/pokemon-animation-cards/johto-qa-c971dfcdbaf0b925/dex-167__form-00__gender-none__palette-shiny__runtime.png	johto-original-trs-v1:pm0167_00:00:none:shiny	8	1.3333333730697632	8	0.8333333730697632	384	256	5	35	379	222	192	199.14398159575006	173	15	8	3970ba2be9a09ec85871099b2a1094f11ad5e4ce72d831b980e950cef944667a	5ea4958bfea0d1cbd0000940d48a0a8751f652e66569791a709743a1f0b1cbe4	4f9994915c5d385f2559bae9d49100987dfcf5e1d3d5bc71274c4b3952e7433a	assets/pokemon-animation-cards/johto-qa-c971dfcdbaf0b925/dex-167__form-00__gender-none__palette-shiny__qa-evidence.json	verified-render
168	ariados	base	none	normal	assets/pokemon-animation-cards/johto-qa-c971dfcdbaf0b925/dex-168__form-00__gender-none__palette-normal__idle-8x4.png	assets/pokemon-animation-cards/johto-qa-c971dfcdbaf0b925/dex-168__form-00__gender-none__palette-normal__walk-8x4.png	assets/pokemon-animation-cards/johto-qa-c971dfcdbaf0b925/dex-168__form-00__gender-none__palette-normal__runtime.png	johto-original-trs-v1:pm0168_00:00:none:normal	8	1.3333333730697632	8	0.8000000715255737	256	256	2	21	254	235	128	215.18035396024717	205	15	13	cbbaf0e6684c2087cd81f5e0a3b079a07c1f52effd7e1a94ed95dd58924ff8b1	bd5917f3164624b27f3be263b82f5cb18a0ae95d663e406253612c6a2305dbaa	1a8e6eab58737f5fefc4bfc31fdbdb0e5874238379924f7e359400f22f8877e0	assets/pokemon-animation-cards/johto-qa-c971dfcdbaf0b925/dex-168__form-00__gender-none__palette-normal__qa-evidence.json	verified-render
168	ariados	base	none	shiny	assets/pokemon-animation-cards/johto-qa-c971dfcdbaf0b925/dex-168__form-00__gender-none__palette-shiny__idle-8x4.png	assets/pokemon-animation-cards/johto-qa-c971dfcdbaf0b925/dex-168__form-00__gender-none__palette-shiny__walk-8x4.png	assets/pokemon-animation-cards/johto-qa-c971dfcdbaf0b925/dex-168__form-00__gender-none__palette-shiny__runtime.png	johto-original-trs-v1:pm0168_00:00:none:shiny	8	1.3333333730697632	8	0.8000000715255737	256	256	2	21	254	235	128	215.18035396024717	205	15	13	614ccb8587428548830d8b9258e958f026adbb6242b4b1e0514fbeda2eaae006	5cc01fa31baeac73a93b39f82bf32ff6b5a558508cbf7e4187d81632d6b7c58b	d9a1b65eaaf3dfd450a628bf8c57d2259c46f1dea4047a8befa27afed92cd82e	assets/pokemon-animation-cards/johto-qa-c971dfcdbaf0b925/dex-168__form-00__gender-none__palette-shiny__qa-evidence.json	verified-render
169	crobat	base	none	normal	assets/pokemon-animation-cards/johto-qa-c971dfcdbaf0b925/dex-169__form-00__gender-none__palette-normal__idle-8x4.png	assets/pokemon-animation-cards/johto-qa-c971dfcdbaf0b925/dex-169__form-00__gender-none__palette-normal__walk-8x4.png	assets/pokemon-animation-cards/johto-qa-c971dfcdbaf0b925/dex-169__form-00__gender-none__palette-normal__runtime.png	johto-original-trs-v1:pm0169_00:00:none:normal	8	0.9333333969116211	8	0.5	256	256	2	20	254	236	128	242.00686615361283	72.82352976736352	11	16	2437e7d8bc83f08b5307359ee8ded90d7391a739d3cfcfa722b50ef8631a221a	e67e29a8a0bec48ec8a9d29e625139c107d844433a5c5c1fe5522edd50ac626e	2a36be69e0c1f506dcb1167d2b2a8021c3a483bd75258b97cccabc51a7b18113	assets/pokemon-animation-cards/johto-qa-c971dfcdbaf0b925/dex-169__form-00__gender-none__palette-normal__qa-evidence.json	verified-render
169	crobat	base	none	shiny	assets/pokemon-animation-cards/johto-qa-c971dfcdbaf0b925/dex-169__form-00__gender-none__palette-shiny__idle-8x4.png	assets/pokemon-animation-cards/johto-qa-c971dfcdbaf0b925/dex-169__form-00__gender-none__palette-shiny__walk-8x4.png	assets/pokemon-animation-cards/johto-qa-c971dfcdbaf0b925/dex-169__form-00__gender-none__palette-shiny__runtime.png	johto-original-trs-v1:pm0169_00:00:none:shiny	8	0.9333333969116211	8	0.5	256	256	2	20	254	236	128	242.00686615361283	72.82352976736352	11	16	3c375d1f18e624a3c51f7d45d2ad22145e935d7dc82bf79499813be790e999e3	93ea569686cce9e1d6ccb7f6e283f152264f2327aa7158bb812e51b658e14ed2	97fcfe4814ced655802d5687051526a19c28c5aa09c5b6351c3a8f95707027e9	assets/pokemon-animation-cards/johto-qa-c971dfcdbaf0b925/dex-169__form-00__gender-none__palette-shiny__qa-evidence.json	verified-render
170	chinchou	base	none	normal	assets/pokemon-animation-cards/johto-qa-c971dfcdbaf0b925/dex-170__form-00__gender-none__palette-normal__idle-8x4.png	assets/pokemon-animation-cards/johto-qa-c971dfcdbaf0b925/dex-170__form-00__gender-none__palette-normal__walk-8x4.png	assets/pokemon-animation-cards/johto-qa-c971dfcdbaf0b925/dex-170__form-00__gender-none__palette-normal__runtime.png	johto-original-trs-v1:pm0170_00:00:none:normal	8	2	8	1.4000000953674316	256	256	19	2	237	254	128.1996879875195	287.56749095431417	93.41745142490427	15	13	efab6ed3d6dfcfb47ef1d7177d759a75133a5e3163f56a7af7cdbd3d9ed188a2	232e910e27f9738e8fdc311ca6e2d608c12a7f12355fd62080f8f9cb7db87989	491e9183eb9d3524156d7ebc61c6852173b2faae25443a5a3ccab74727b5f2c6	assets/pokemon-animation-cards/johto-qa-c971dfcdbaf0b925/dex-170__form-00__gender-none__palette-normal__qa-evidence.json	verified-render
170	chinchou	base	none	shiny	assets/pokemon-animation-cards/johto-qa-c971dfcdbaf0b925/dex-170__form-00__gender-none__palette-shiny__idle-8x4.png	assets/pokemon-animation-cards/johto-qa-c971dfcdbaf0b925/dex-170__form-00__gender-none__palette-shiny__walk-8x4.png	assets/pokemon-animation-cards/johto-qa-c971dfcdbaf0b925/dex-170__form-00__gender-none__palette-shiny__runtime.png	johto-original-trs-v1:pm0170_00:00:none:shiny	8	2	8	1.4000000953674316	256	256	19	2	237	254	128.1996879875195	287.56749095431417	93.41745142490427	15	13	cced4274ce3c23bed0a36a577c80053e6422d37a7d852bb9051cb6f948b9e5e8	c109efc440e7f1ac8097fd88f216d5c6ae5ff332308e958d0ffcfdbf4f42653f	42eec21a42e34397754a0e19d02333a6c2c683f10bbaff69c898c9864330c16a	assets/pokemon-animation-cards/johto-qa-c971dfcdbaf0b925/dex-170__form-00__gender-none__palette-shiny__qa-evidence.json	verified-render
171	lanturn	base	none	normal	assets/pokemon-animation-cards/johto-qa-c971dfcdbaf0b925/dex-171__form-00__gender-none__palette-normal__idle-8x4.png	assets/pokemon-animation-cards/johto-qa-c971dfcdbaf0b925/dex-171__form-00__gender-none__palette-normal__walk-8x4.png	assets/pokemon-animation-cards/johto-qa-c971dfcdbaf0b925/dex-171__form-00__gender-none__palette-normal__runtime.png	johto-original-trs-v1:pm0171_00:00:none:normal	8	2	8	1.433333396911621	384	256	25	7	359	252	192.25702811244977	314.1569780228674	110.36844885663164	15	15	4914950e4c59181405e508927925842743696a9a637bdb1960e17edbdf76a838	9abc81054b25ee68936e3d4646faa03c005fdbb7aee74f6afc65c5966fce009f	71db9c54b9f94f382ce8881c594d7320f8a7ec33d185cea161334c897387aed6	assets/pokemon-animation-cards/johto-qa-c971dfcdbaf0b925/dex-171__form-00__gender-none__palette-normal__qa-evidence.json	verified-render
171	lanturn	base	none	shiny	assets/pokemon-animation-cards/johto-qa-c971dfcdbaf0b925/dex-171__form-00__gender-none__palette-shiny__idle-8x4.png	assets/pokemon-animation-cards/johto-qa-c971dfcdbaf0b925/dex-171__form-00__gender-none__palette-shiny__walk-8x4.png	assets/pokemon-animation-cards/johto-qa-c971dfcdbaf0b925/dex-171__form-00__gender-none__palette-shiny__runtime.png	johto-original-trs-v1:pm0171_00:00:none:shiny	8	2	8	1.433333396911621	384	256	25	7	359	252	192.25702811244977	314.1569780228674	110.36844885663164	15	15	46415de38701461d097677f320eaa2a1e273753b36e8140b3d58e2dd4d245398	e447b4919a0e4e02e1b03d8e44b95117c7afd88b1f8f1949eaef0dee59d67b1a	35b1690e2b49fb7f398455ce78b3a74fd3c171abf4663375b3cde67b9d731be7	assets/pokemon-animation-cards/johto-qa-c971dfcdbaf0b925/dex-171__form-00__gender-none__palette-shiny__qa-evidence.json	verified-render
172	pichu	base	none	normal	assets/pokemon-animation-cards/johto-qa-c971dfcdbaf0b925/dex-172__form-00__gender-none__palette-normal__idle-8x4.png	assets/pokemon-animation-cards/johto-qa-c971dfcdbaf0b925/dex-172__form-00__gender-none__palette-normal__walk-8x4.png	assets/pokemon-animation-cards/johto-qa-c971dfcdbaf0b925/dex-172__form-00__gender-none__palette-normal__runtime.png	johto-original-trs-v1:pm0172_00:00:none:normal	8	1.6000001430511475	8	0.7666667103767395	256	256	7	3	249	254	128.00000000000003	244.76888633958677	240	15	16	19e3bec440373aa7d1310a035ac98182562e8e28e7cb73bf7475955eb14be87d	576313f80d0d7eb385a4fc05f1adb645c06a6b14dfddad395bf4d9da5a11bec8	81eb8afa75828610fefde82d2074e9f12adb37f99401aef198795c8501c58a08	assets/pokemon-animation-cards/johto-qa-c971dfcdbaf0b925/dex-172__form-00__gender-none__palette-normal__qa-evidence.json	verified-render
172	pichu	base	none	shiny	assets/pokemon-animation-cards/johto-qa-c971dfcdbaf0b925/dex-172__form-00__gender-none__palette-shiny__idle-8x4.png	assets/pokemon-animation-cards/johto-qa-c971dfcdbaf0b925/dex-172__form-00__gender-none__palette-shiny__walk-8x4.png	assets/pokemon-animation-cards/johto-qa-c971dfcdbaf0b925/dex-172__form-00__gender-none__palette-shiny__runtime.png	johto-original-trs-v1:pm0172_00:00:none:shiny	8	1.6000001430511475	8	0.7666667103767395	256	256	7	3	249	254	128.00000000000003	244.76888633958677	240	15	16	ddf9a508421a8d7cb656e28e3ac584042a7b5d06669b83fa72a5622b60c366ee	072d73da1f0c8f1d8dfb60acfe1092fcd499e20fc89dccff9ccfa50e3961020f	ec3cc5babc8b16d257cec9ef577cfb9f1c1bfd9705085d3fa3744a2b71f509cc	assets/pokemon-animation-cards/johto-qa-c971dfcdbaf0b925/dex-172__form-00__gender-none__palette-shiny__qa-evidence.json	verified-render
173	cleffa	base	none	normal	assets/pokemon-animation-cards/johto-qa-c971dfcdbaf0b925/dex-173__form-00__gender-none__palette-normal__idle-8x4.png	assets/pokemon-animation-cards/johto-qa-c971dfcdbaf0b925/dex-173__form-00__gender-none__palette-normal__walk-8x4.png	assets/pokemon-animation-cards/johto-qa-c971dfcdbaf0b925/dex-173__form-00__gender-none__palette-normal__runtime.png	johto-original-trs-v1:pm0173_00:00:none:normal	8	1.4000000953674316	8	0.8666667342185974	256	256	2	27	254	229	128	213.13720334998686	196	15	14	452d2a9ac1f8542190e344d2866ab1a86d13bb822c821d79044088caf734c33b	90abe4977f049a94bc7ff0014cfc065515273914bd3b50b6d331d13d02671767	1e088dbdb4a8356c3a234349d15ae30e9128c5470a6f8bfef356bb1b13180635	assets/pokemon-animation-cards/johto-qa-c971dfcdbaf0b925/dex-173__form-00__gender-none__palette-normal__qa-evidence.json	verified-render
173	cleffa	base	none	shiny	assets/pokemon-animation-cards/johto-qa-c971dfcdbaf0b925/dex-173__form-00__gender-none__palette-shiny__idle-8x4.png	assets/pokemon-animation-cards/johto-qa-c971dfcdbaf0b925/dex-173__form-00__gender-none__palette-shiny__walk-8x4.png	assets/pokemon-animation-cards/johto-qa-c971dfcdbaf0b925/dex-173__form-00__gender-none__palette-shiny__runtime.png	johto-original-trs-v1:pm0173_00:00:none:shiny	8	1.4000000953674316	8	0.8666667342185974	256	256	2	27	254	229	128	213.13720334998686	196	15	14	90c9e6cd60805366114edf1947887dc17c7ff7a8ab7f29fb81b9f50488b50b5e	e9ad276e695a0c69cc172e524c155bd328ed1edb9873107f7e276d60b2299f57	40810ddca7b4ff7fb6ceb30a04e2705599764f92d7e57187757b121168308d51	assets/pokemon-animation-cards/johto-qa-c971dfcdbaf0b925/dex-173__form-00__gender-none__palette-shiny__qa-evidence.json	verified-render
174	igglybuff	base	none	normal	assets/pokemon-animation-cards/johto-qa-c971dfcdbaf0b925/dex-174__form-00__gender-none__palette-normal__idle-8x4.png	assets/pokemon-animation-cards/johto-qa-c971dfcdbaf0b925/dex-174__form-00__gender-none__palette-normal__walk-8x4.png	assets/pokemon-animation-cards/johto-qa-c971dfcdbaf0b925/dex-174__form-00__gender-none__palette-normal__runtime.png	johto-original-trs-v1:pm0174_00:00:none:normal	8	2.6666667461395264	8	2.1666667461395264	256	256	72	2	184	254	128.19783616692425	297.33462593455533	96	15	16	0714918bb17ca682daf067a40dc29a8bfce2bf5e6e37dfa6dadc03d30806afd8	13aec894d397f33265f332cc95fde4e1b440f5617c502b245b84d7a80cb82eae	5ef170dce7b3ae3a66e2d4ef117d98f257933177e1d34512ccf70814b728144b	assets/pokemon-animation-cards/johto-qa-c971dfcdbaf0b925/dex-174__form-00__gender-none__palette-normal__qa-evidence.json	verified-render
174	igglybuff	base	none	shiny	assets/pokemon-animation-cards/johto-qa-c971dfcdbaf0b925/dex-174__form-00__gender-none__palette-shiny__idle-8x4.png	assets/pokemon-animation-cards/johto-qa-c971dfcdbaf0b925/dex-174__form-00__gender-none__palette-shiny__walk-8x4.png	assets/pokemon-animation-cards/johto-qa-c971dfcdbaf0b925/dex-174__form-00__gender-none__palette-shiny__runtime.png	johto-original-trs-v1:pm0174_00:00:none:shiny	8	2.6666667461395264	8	2.1666667461395264	256	256	72	2	184	254	128.19783616692425	297.33462593455533	96	15	16	cb5342feb2bb46178e65d0d4412c2a352803016daf5c99d6540fb503b2c2cc6f	27e1f812544fbd9f253a9ae481d9db21a026e61fd5e9c40c4e2bdb953076f843	5a732f51216b3951e713a6fdb03ee1fa85ca493f0873ca3edddf07982205157c	assets/pokemon-animation-cards/johto-qa-c971dfcdbaf0b925/dex-174__form-00__gender-none__palette-shiny__qa-evidence.json	verified-render
